mw-allpages-chunk href,mw-allpages-chunk
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Judicial_Toga,Item:Adept's Judicial Toga
https://wiki.wizard101central.com/wiki/Item:4th_Age_Myth_Talisman,Item:4th Age Myth Talisman
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Laurel_of_Truth,Item:Adept's Laurel of Truth
https://wiki.wizard101central.com/wiki/Item:4th_Age_Storm_Talisman,Item:4th Age Storm Talisman
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Mantle_of_Winter,Item:Adept's Mantle of Winter
https://wiki.wizard101central.com/wiki/Item:6_Pack_of_%27Porters,Item:6 Pack of 'Porters
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Poetic_Boots,Item:Adept's Poetic Boots
https://wiki.wizard101central.com/wiki/Item:7-Eleven_$10_Canada_Gift_Card,Item:7-Eleven $10 Canada Gift Card
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Poetic_Laurel,Item:Adept's Poetic Laurel
https://wiki.wizard101central.com/wiki/Item:7-Eleven_$10_USA_Gift_Card,Item:7-Eleven $10 USA Gift Card
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Poetic_Toga,Item:Adept's Poetic Toga
https://wiki.wizard101central.com/wiki/Item:7-Eleven_$150_Mexico_Gift_Card,Item:7-Eleven $150 Mexico Gift Card
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Radiant_Laurel,Item:Adept's Radiant Laurel
https://wiki.wizard101central.com/wiki/Item:7-Eleven_$20_Canada_Gift_Card,Item:7-Eleven $20 Canada Gift Card
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Radiant_Sandals,Item:Adept's Radiant Sandals
https://wiki.wizard101central.com/wiki/Item:AAFES_$10_USA_Gift_Card,Item:AAFES $10 USA Gift Card
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Radiant_Toga,Item:Adept's Radiant Toga
https://wiki.wizard101central.com/wiki/Item:AAFES_$20_USA_Gift_Card,Item:AAFES $20 USA Gift Card
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Raincloud_Mantle,Item:Adept's Raincloud Mantle
https://wiki.wizard101central.com/wiki/Item:Abiding_Spirits%27_Vestments,Item:Abiding Spirits' Vestments
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Raincloud_Shoes,Item:Adept's Raincloud Shoes
https://wiki.wizard101central.com/wiki/Item:Abiding_Spirits_Fabled_Boots,Item:Abiding Spirits Fabled Boots
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Raincloud_Toga,Item:Adept's Raincloud Toga
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Any_Level),Item:Able Ranger's Boots (Any Level)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Spear_of_Destiny,Item:Adept's Spear of Destiny
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_10%2B),Item:Able Ranger's Boots (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Spear_of_Fortitude,Item:Adept's Spear of Fortitude
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_100%2B),Item:Able Ranger's Boots (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Spear_of_Havoc,Item:Adept's Spear of Havoc
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_110%2B),Item:Able Ranger's Boots (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Spear_of_Valor,Item:Adept's Spear of Valor
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_120%2B),Item:Able Ranger's Boots (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Spear_of_the_Bitter_Cold,Item:Adept's Spear of the Bitter Cold
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_130%2B),Item:Able Ranger's Boots (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Stirring_Toga,Item:Adept's Stirring Toga
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_140%2B),Item:Able Ranger's Boots (Level 140+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Windstorm_Spear,Item:Adept's Windstorm Spear
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_20%2B),Item:Able Ranger's Boots (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Wintry_Sandals,Item:Adept's Wintry Sandals
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_30%2B),Item:Able Ranger's Boots (Level 30+)
https://wiki.wizard101central.com/wiki/Item:Adept%27s_Wintry_Toga,Item:Adept's Wintry Toga
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_40%2B),Item:Able Ranger's Boots (Level 40+)
https://wiki.wizard101central.com/wiki/Item:Adept_Death_Deckathalon_Bundle,Item:Adept Death Deckathalon Bundle
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_50%2B),Item:Able Ranger's Boots (Level 50+)
https://wiki.wizard101central.com/wiki/Item:Adept_Fire_Deckathalon_Bundle,Item:Adept Fire Deckathalon Bundle
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_60%2B),Item:Able Ranger's Boots (Level 60+)
https://wiki.wizard101central.com/wiki/Item:Adept_Ice_Deckathalon_Bundle,Item:Adept Ice Deckathalon Bundle
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_70%2B),Item:Able Ranger's Boots (Level 70+)
https://wiki.wizard101central.com/wiki/Item:Adept_Life_Deckathalon_Bundle,Item:Adept Life Deckathalon Bundle
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_80%2B),Item:Able Ranger's Boots (Level 80+)
https://wiki.wizard101central.com/wiki/Item:Adept_Storm_Deckathalon_Bundle,Item:Adept Storm Deckathalon Bundle
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Boots_(Level_90%2B),Item:Able Ranger's Boots (Level 90+)
https://wiki.wizard101central.com/wiki/Item:Admirable_Cap,Item:Admirable Cap
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Any_Level),Item:Able Ranger's Hat (Any Level)
https://wiki.wizard101central.com/wiki/Item:Admirable_Shoes,Item:Admirable Shoes
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_10%2B),Item:Able Ranger's Hat (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Any_Level),Item:Admiral's Boarding Hook (Any Level)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_100%2B),Item:Able Ranger's Hat (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_10%2B),Item:Admiral's Boarding Hook (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_110%2B),Item:Able Ranger's Hat (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_100%2B),Item:Admiral's Boarding Hook (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_120%2B),Item:Able Ranger's Hat (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_110%2B),Item:Admiral's Boarding Hook (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_130%2B),Item:Able Ranger's Hat (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_120%2B),Item:Admiral's Boarding Hook (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_140%2B),Item:Able Ranger's Hat (Level 140+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_130%2B),Item:Admiral's Boarding Hook (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_20%2B),Item:Able Ranger's Hat (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_20%2B),Item:Admiral's Boarding Hook (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_30%2B),Item:Able Ranger's Hat (Level 30+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_30%2B),Item:Admiral's Boarding Hook (Level 30+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_40%2B),Item:Able Ranger's Hat (Level 40+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_40%2B),Item:Admiral's Boarding Hook (Level 40+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_50%2B),Item:Able Ranger's Hat (Level 50+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_50%2B),Item:Admiral's Boarding Hook (Level 50+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_60%2B),Item:Able Ranger's Hat (Level 60+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_60%2B),Item:Admiral's Boarding Hook (Level 60+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_70%2B),Item:Able Ranger's Hat (Level 70+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_70%2B),Item:Admiral's Boarding Hook (Level 70+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_80%2B),Item:Able Ranger's Hat (Level 80+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_80%2B),Item:Admiral's Boarding Hook (Level 80+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Hat_(Level_90%2B),Item:Able Ranger's Hat (Level 90+)
https://wiki.wizard101central.com/wiki/Item:Admiral%27s_Boarding_Hook_(Level_90%2B),Item:Admiral's Boarding Hook (Level 90+)
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Any_Level),Item:Able Ranger's Uniform (Any Level)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Band,Item:Advanced Balance Band
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_10%2B),Item:Able Ranger's Uniform (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Boots,Item:Advanced Balance Boots
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_100%2B),Item:Able Ranger's Uniform (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Charm,Item:Advanced Balance Charm
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_110%2B),Item:Able Ranger's Uniform (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Conical,Item:Advanced Balance Conical
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_120%2B),Item:Able Ranger's Uniform (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Deck,Item:Advanced Balance Deck
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_130%2B),Item:Able Ranger's Uniform (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Edge,Item:Advanced Balance Edge
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_140%2B),Item:Able Ranger's Uniform (Level 140+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Gear,Item:Advanced Balance Gear
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_20%2B),Item:Able Ranger's Uniform (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Robes,Item:Advanced Balance Robes
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_30%2B),Item:Able Ranger's Uniform (Level 30+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Balance_Wand,Item:Advanced Balance Wand
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_40%2B),Item:Able Ranger's Uniform (Level 40+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Band,Item:Advanced Death Band
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_50%2B),Item:Able Ranger's Uniform (Level 50+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Boots,Item:Advanced Death Boots
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_60%2B),Item:Able Ranger's Uniform (Level 60+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Charm,Item:Advanced Death Charm
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_70%2B),Item:Able Ranger's Uniform (Level 70+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Conical,Item:Advanced Death Conical
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_80%2B),Item:Able Ranger's Uniform (Level 80+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Deck,Item:Advanced Death Deck
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Uniform_(Level_90%2B),Item:Able Ranger's Uniform (Level 90+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Edge,Item:Advanced Death Edge
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Any_Level),Item:Able Ranger's Wayfinder (Any Level)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Gear,Item:Advanced Death Gear
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_10%2B),Item:Able Ranger's Wayfinder (Level 10+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Robes,Item:Advanced Death Robes
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_100%2B),Item:Able Ranger's Wayfinder (Level 100+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Death_Wand,Item:Advanced Death Wand
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_110%2B),Item:Able Ranger's Wayfinder (Level 110+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Fire_Band,Item:Advanced Fire Band
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_120%2B),Item:Able Ranger's Wayfinder (Level 120+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Fire_Boots,Item:Advanced Fire Boots
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_130%2B),Item:Able Ranger's Wayfinder (Level 130+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Fire_Charm,Item:Advanced Fire Charm
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_140%2B),Item:Able Ranger's Wayfinder (Level 140+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Fire_Conical,Item:Advanced Fire Conical
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_20%2B),Item:Able Ranger's Wayfinder (Level 20+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Fire_Deck,Item:Advanced Fire Deck
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_30%2B),Item:Able Ranger's Wayfinder (Level 30+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Fire_Edge,Item:Advanced Fire Edge
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_40%2B),Item:Able Ranger's Wayfinder (Level 40+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Fire_Gear,Item:Advanced Fire Gear
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_50%2B),Item:Able Ranger's Wayfinder (Level 50+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Fire_Robes,Item:Advanced Fire Robes
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_60%2B),Item:Able Ranger's Wayfinder (Level 60+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Fire_Wand,Item:Advanced Fire Wand
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_70%2B),Item:Able Ranger's Wayfinder (Level 70+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Ice_Band,Item:Advanced Ice Band
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_80%2B),Item:Able Ranger's Wayfinder (Level 80+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Ice_Boots,Item:Advanced Ice Boots
https://wiki.wizard101central.com/wiki/Item:Able_Ranger%27s_Wayfinder_(Level_90%2B),Item:Able Ranger's Wayfinder (Level 90+)
https://wiki.wizard101central.com/wiki/Item:Advanced_Ice_Charm,Item:Advanced Ice Charm
https://wiki.wizard101central.com/wiki/Item:Abominable_Knife,Item:Abominable Knife
https://wiki.wizard101central.com/wiki/Item:Advanced_Ice_Conical,Item:Advanced Ice Conical
https://wiki.wizard101central.com/wiki/Item:Abominable_Snow_Boots,Item:Abominable Snow Boots
https://wiki.wizard101central.com/wiki/Item:Advanced_Ice_Deck,Item:Advanced Ice Deck
https://wiki.wizard101central.com/wiki/Item:Abominable_Snow_Suit,Item:Abominable Snow Suit
https://wiki.wizard101central.com/wiki/Item:Advanced_Ice_Edge,Item:Advanced Ice Edge
https://wiki.wizard101central.com/wiki/Item:Absolute_Zero_Brim,Item:Absolute Zero Brim
https://wiki.wizard101central.com/wiki/Item:Advanced_Ice_Gear,Item:Advanced Ice Gear
https://wiki.wizard101central.com/wiki/Item:Abstract_Aeon_Athame,Item:Abstract Aeon Athame
https://wiki.wizard101central.com/wiki/Item:Advanced_Ice_Robes,Item:Advanced Ice Robes
https://wiki.wizard101central.com/wiki/Item:Abstract_Aeon_Boots,Item:Abstract Aeon Boots
https://wiki.wizard101central.com/wiki/Item:Advanced_Ice_Wand,Item:Advanced Ice Wand
https://wiki.wizard101central.com/wiki/Item:Abstract_Aeon_Cape,Item:Abstract Aeon Cape
https://wiki.wizard101central.com/wiki/Item:Advanced_Life_Band,Item:Advanced Life Band
https://wiki.wizard101central.com/wiki/Item:Abstract_Aeon_Charm,Item:Abstract Aeon Charm
https://wiki.wizard101central.com/wiki/Item:Advanced_Life_Boots,Item:Advanced Life Boots
https://wiki.wizard101central.com/wiki/Item:Abstract_Aeon_Deck,Item:Abstract Aeon Deck
https://wiki.wizard101central.com/wiki/Item:Advanced_Life_Charm,Item:Advanced Life Charm
https://wiki.wizard101central.com/wiki/Item:Abstract_Aeon_Helm,Item:Abstract Aeon Helm
https://wiki.wizard101central.com/wiki/Item:Advanced_Life_Conical,Item:Advanced Life Conical
https://wiki.wizard101central.com/wiki/Item:Abstract_Aeon_Ring,Item:Abstract Aeon Ring
https://wiki.wizard101central.com/wiki/Item:Advanced_Life_Deck,Item:Advanced Life Deck
https://wiki.wizard101central.com/wiki/Item:Abstract_Aeon_Sword,Item:Abstract Aeon Sword
https://wiki.wizard101central.com/wiki/Item:Advanced_Life_Edge,Item:Advanced Life Edge
https://wiki.wizard101central.com/wiki/Item:Abstract_Footwraps,Item:Abstract Footwraps
https://wiki.wizard101central.com/wiki/Item:Advanced_Life_Gear,Item:Advanced Life Gear
https://wiki.wizard101central.com/wiki/Item:Abstract_Masterpiece_Athame,Item:Abstract Masterpiece Athame
https://wiki.wizard101central.com/wiki/Item:Advanced_Life_Robes,Item:Advanced Life Robes
https://wiki.wizard101central.com/wiki/Item:Abstract_Masterpiece_Boots,Item:Abstract Masterpiece Boots
https://wiki.wizard101central.com/wiki/Item:Advanced_Life_Wand,Item:Advanced Life Wand
https://wiki.wizard101central.com/wiki/Item:Abstract_Masterpiece_Cape,Item:Abstract Masterpiece Cape
https://wiki.wizard101central.com/wiki/Item:Advanced_Myth_Band,Item:Advanced Myth Band
https://wiki.wizard101central.com/wiki/Item:Abstract_Masterpiece_Charm,Item:Abstract Masterpiece Charm
https://wiki.wizard101central.com/wiki/Item:Advanced_Myth_Boots,Item:Advanced Myth Boots
https://wiki.wizard101central.com/wiki/Item:Abstract_Masterpiece_Deck,Item:Abstract Masterpiece Deck
https://wiki.wizard101central.com/wiki/Item:Advanced_Myth_Charm,Item:Advanced Myth Charm
https://wiki.wizard101central.com/wiki/Item:Abstract_Masterpiece_Helm,Item:Abstract Masterpiece Helm
https://wiki.wizard101central.com/wiki/Item:Advanced_Myth_Conical,Item:Advanced Myth Conical
https://wiki.wizard101central.com/wiki/Item:Abstract_Masterpiece_Ring,Item:Abstract Masterpiece Ring
https://wiki.wizard101central.com/wiki/Item:Advanced_Myth_Deck,Item:Advanced Myth Deck
https://wiki.wizard101central.com/wiki/Item:Abstract_Masterpiece_Sword,Item:Abstract Masterpiece Sword
https://wiki.wizard101central.com/wiki/Item:Advanced_Myth_Edge,Item:Advanced Myth Edge
